1	0.193485	0.000465739
2	0.194181	0.000480418
3	0.199145	0.00049896
4	0.200871	0.000493631
5	0.201445	0.000516948
6	0.200197	0.000542639
7	0.200936	0.000557496
8	0.202431	0.000561196
9	0.199515	0.000602759
10	0.199965	0.00061822
11	0.200224	0.000622469
12	0.202002	0.000632504
13	0.202528	0.000642136
14	0.20272	0.000653324
15	0.201225	0.000676301
16	0.198797	0.000701191
17	0.198524	0.000719974
18	0.198948	0.000727313
19	0.197813	0.00072576
20	0.199225	0.000734441
21	0.197846	0.000765378
22	0.199222	0.000777993
23	0.199653	0.000781374
24	0.201826	0.000795353
25	0.197679	0.000803364
26	0.197345	0.00081624
27	0.196668	0.000838312
28	0.195695	0.000857932
29	0.196579	0.000872498
30	0.198329	0.000870619
31	0.197339	0.000882631
32	0.198618	0.000895223
33	0.197241	0.000899782
34	0.196946	0.000931689
35	0.198475	0.000958777
36	0.197566	0.000939934
37	0.195934	0.000961427
38	0.196979	0.000958477
39	0.200005	0.000988467
40	0.198476	0.000970962
41	1.02101e-05	5.06914e-08
42	0.193937	0.00101907
43	0.194878	0.00103647
44	0.195719	0.0010334
45	1.00811e-05	5.03724e-08
46	1.02515e-05	5.07963e-08
47	0.198842	0.0010536
48	0.198479	0.00107608
49	0.195423	0.00110893
50	0.196191	0.00110209
51	0.196001	0.00112359
52	0.196457	0.00112095
53	0.194673	0.00114378
54	0.196181	0.00115765
55	0.197823	0.00118031
56	0.195943	0.00118212
57	0.193015	0.00118683
58	0.194529	0.0011884
59	0.194909	0.0011859
60	0.196381	0.00120653
61	0.194853	0.00120409
62	0.199006	0.00122271
63	0.198023	0.00124287
64	0.206289	0.00132959
65	0.192461	0.00126925
66	0.192662	0.00127018
67	0.192308	0.00128152
68	0.194382	0.00128347
69	0.195388	0.00131548
70	0.196509	0.00131417
71	0.197946	0.00134362
72	0.195502	0.00136386
73	0.194103	0.00135973
74	0.194498	0.00136229
75	0.194833	0.00138351
76	0.197969	0.00137693
77	0.196302	0.0013793
78	0.196143	0.00138198
79	0.196878	0.00142298
80	0.196948	0.00144697
81	0.193708	0.00147737
82	0.196526	0.00147663
83	0.186485	0.00145968
84	0.196763	0.00150655
85	0.194944	0.00150708
86	0.198281	0.00149924
87	0.196153	0.0014989
88	0.194856	0.0015125
89	0.192422	0.00154192
90	0.193706	0.00155358
91	0.193727	0.00154516
92	0.194806	0.00154819
93	0.19396	0.00157468
94	0.196039	0.0015828
95	0.193248	0.00159519
96	0.195849	0.00159257
97	0.196296	0.00163302
98	0.191999	0.00162384
99	0.193	0.0016743
100	0.192726	0.00164749
101	0.194072	0.00166279
102	0.193378	0.00167819
103	0.193186	0.00171095
104	0.193	0.00170088
105	0.193837	0.00171857
106	0.19256	0.00168494
107	0.193179	0.0017026
108	0.19597	0.00175413
109	0.197303	0.00180215
110	0.195485	0.00178708
111	0.195538	0.00180209
112	0.19551	0.00178408
113	0.195452	0.00179112
114	0.195626	0.00182805
115	0.192526	0.00181692
116	0.195736	0.00181837
117	0.193055	0.0018189
118	0.197483	0.00186218
119	0.192965	0.00189134
120	0.194285	0.00191215
121	0.195656	0.00193494
122	0.194635	0.00193666
123	0.194389	0.0019605
124	0.192483	0.00196111
125	0.193583	0.00196596
126	0.197261	0.00198988
127	0.195555	0.00202434
128	0.196555	0.00199771
129	0.194286	0.00199239
130	0.193959	0.0020022
131	0.195311	0.00204586
132	0.194846	0.00205458
133	0.197637	0.00209524
134	0.195021	0.00207896
135	0.196055	0.00210317
136	0.192974	0.00208292
137	0.196318	0.00212551
138	0.199066	0.00211351
139	0.192589	0.00211394
140	0.196954	0.00211945
141	0.196866	0.00216774
142	0.203187	0.00220064
143	0.194065	0.00215457
144	0.19382	0.00215988
145	0.195002	0.00219441
146	0.198708	0.0021947
147	0.197693	0.0022327
148	0.196362	0.00221978
149	0.198043	0.00220869
150	0.196744	0.00222573
151	0.196844	0.00224569
152	0.200743	0.00224044
153	0.199356	0.00225476
154	0.203414	0.00228211
155	0.197695	0.00229294
156	0.198477	0.00228306
157	0.198165	0.00229294
158	0.201775	0.00232622
159	0.199536	0.00233801
160	0.201145	0.00234066
161	0.200416	0.00233224
162	0.202755	0.00235329
163	0.199766	0.00234235
164	0.203948	0.00234853
165	0.198089	0.00233023
166	0.201835	0.00234574
167	0.202278	0.00236081
168	0.205041	0.00238614
169	0.202645	0.00238909
170	0.20364	0.00242276
171	0.201379	0.00244119
172	0.199917	0.00240929
173	0.200367	0.00247934
174	0.195691	0.00243024
175	0.19718	0.00245969
176	0.203484	0.00252127
177	0.195656	0.00244624
178	0.199523	0.00247413
179	0.196525	0.00247583
180	0.201035	0.0025035
181	0.203789	0.00252167
182	0.202305	0.00252538
183	0.197948	0.00254177
184	0.202148	0.00254903
185	0.200325	0.00256692
186	0.200085	0.00256296
187	0.193732	0.00255326
188	0.203755	0.00260982
189	0.201574	0.00262403
190	0.200307	0.00257982
191	0.202051	0.00262041
192	0.200148	0.0026214
193	0.202982	0.00262486
194	0.20355	0.00264119
195	0.20429	0.00265736
196	0.208556	0.0026801
197	0.20311	0.00266289
198	0.207155	0.00270345
199	0.201544	0.00269611
200	0.202454	0.00275595
201	0.202386	0.00273162
202	0.199966	0.00271968
203	0.20337	0.00273586
204	0.205548	0.00274586
205	0.202057	0.00278239
206	0.202033	0.00274357
207	0.204768	0.0027708
208	0.207359	0.00281356
209	0.205039	0.00281409
210	0.204097	0.00279034
211	0.202882	0.00279444
212	0.203153	0.00278501
213	0.206822	0.00290325
214	0.204649	0.00283142
215	0.205562	0.0028464
216	0.205276	0.00284816
217	0.198155	0.00281663
218	0.204864	0.00288893
219	0.205182	0.00292418
220	0.205784	0.00293034
221	0.203999	0.00292355
222	0.202226	0.00289966
223	0.205452	0.00296785
224	0.205991	0.00296991
225	0.203254	0.00291686
226	0.170795	0.00243861
227	0.203192	0.00293893
228	0.201365	0.00292642
229	0.200708	0.00293393
230	0.207417	0.0029697
231	0.204413	0.00295062
232	0.205966	0.00298734
233	0.200347	0.00291119
234	0.201061	0.00292927
235	0.201578	0.00297403
236	0.207892	0.00307445
237	0.202819	0.00307616
238	0.198729	0.00301452
239	0.200711	0.00305183
240	0.19846	0.00303351
241	0.197105	0.00300257
242	0.202554	0.00304318
243	0.19686	0.00302179
244	0.202658	0.0030658
245	0.20024	0.00306665
246	0.203221	0.00307891
247	0.200302	0.00305912
248	0.201913	0.00306754
249	0.197742	0.00305936
250	0.196094	0.00298705
251	0.199261	0.00304253
252	0.200217	0.00306305
253	0.202069	0.00310467
254	0.205126	0.00317348
255	0.203107	0.00321373
256	0.198561	0.00318285
257	0.198443	0.00315312
258	0.19596	0.00312374
259	0.19443	0.00311166
260	0.197949	0.00314665
261	0.202452	0.00320328
262	0.202132	0.0031987
263	0.197669	0.00320894
264	0.200004	0.0031813
265	0.198131	0.00316025
266	0.199024	0.00316804
267	0.196852	0.00320497
268	0.199049	0.00321168
269	0.19918	0.0032428
270	0.200163	0.00323969
271	0.198064	0.00325808
272	0.194829	0.00321023
273	0.19747	0.00322203
274	0.203549	0.0032743
275	0.19698	0.00321867
276	0.196995	0.00328604
277	0.201567	0.00338218
278	0.197045	0.00333183
279	0.189851	0.00327324
280	0.199886	0.00337735
281	0.196683	0.00333463
282	0.200764	0.00336117
283	0.197018	0.00334665
284	0.193885	0.00330285
285	0.19693	0.00337923
286	0.201264	0.00342954
287	0.207675	0.00346053
288	0.198593	0.00339505
289	0.189087	0.00332901
290	0.199461	0.00343923
291	0.197112	0.00342992
292	0.200081	0.00343388
293	0.192323	0.00343386
294	0.194351	0.00340472
295	0.192833	0.00342798
296	0.199408	0.00350672
297	0.195275	0.00336684
298	0.20047	0.00345093
299	0.197726	0.0033995
300	0.200812	0.00346916
301	0.201288	0.00353181
302	0.193362	0.00343417
303	0.201539	0.00356237
304	0.201691	0.00358624
305	0.191815	0.00350535
306	0.198974	0.00354942
307	0.193628	0.00355464
308	0.190319	0.00347025
309	8.43837e-07	1.45714e-08
310	0.200865	0.00362008
311	0.19045	0.00353168
312	0.199492	0.00365379
313	0.203784	0.00365241
314	8.67378e-07	1.47762e-08
315	0.194708	0.00359316
316	0.193534	0.00359194
317	0.199707	0.00372077
318	7.93177e-07	1.41302e-08
319	0.201585	0.0037438
320	0.194829	0.00370062
321	7.87213e-07	1.40848e-08
322	0.195995	0.00368234
323	7.69824e-07	1.3924e-08
324	8.10252e-07	1.42839e-08
325	7.86836e-07	1.40773e-08
326	0.197775	0.00375966
327	0.194024	0.00376443
328	4.13507e-07	1.01947e-08
