1	4.77454e-05	1.18741e-07
2	0.186148	0.000499314
3	0.188878	0.00051535
4	0.192309	0.000512693
5	0.19237	0.00053604
6	0.190832	0.00056159
7	0.190632	0.000576016
8	3.62205e-05	1.0342e-07
9	0.189196	0.0006233
10	0.189675	0.000638939
11	2.89601e-05	9.24839e-08
12	0.190857	0.000651135
13	0.191318	0.000661877
14	0.19048	0.000671627
15	0.190194	0.000697385
16	2.23985e-05	8.13348e-08
17	0.188725	0.000743834
18	0.188716	0.000750427
19	0.188466	0.000750688
20	0.19028	0.000760458
21	0.190253	0.000796454
22	0.189367	0.000802487
23	0.189243	0.000805724
24	0.190482	0.000817346
25	0.187416	0.000827561
26	0.188238	0.000845294
27	0.188334	0.000870274
28	0.185734	0.000883676
29	0.186338	0.000898372
30	0.187502	0.000898307
31	0.188772	0.000913922
32	0.188758	0.000925186
33	0.188889	0.000933964
34	0.188716	0.0009679
35	0.187393	0.000987598
36	0.18551	0.000964196
37	0.187963	0.00100026
38	0.187335	0.000991904
39	0.188895	0.00101992
40	0.190195	0.00100835
41	0.184617	0.00105103
42	0.184783	0.00105641
43	0.18633	0.00107599
44	0.185863	0.00106995
45	0.187502	0.00107727
46	0.187231	0.00106388
47	0.187991	0.00108649
48	0.18846	0.00111097
49	0.184429	0.00114118
50	0.186983	0.00114334
51	0.188871	0.00117133
52	0.188114	0.00116539
53	0.183957	0.00118065
54	0.184858	0.00119177
55	7.6334e-06	4.74779e-08
56	0.186796	0.00122615
57	0.184196	0.00123233
58	0.184134	0.00123028
59	0.184694	0.00122674
60	0.185445	0.00124282
61	0.186038	0.00124988
62	0.18783	0.00126035
63	0.185554	0.00127635
64	0.192277	0.00133966
65	0.186457	0.00132948
66	0.182559	0.00131162
67	0.182168	0.00132639
68	0.183538	0.00132489
69	0.183731	0.00135254
70	0.188509	0.00136516
71	0.186096	0.00138333
72	0.183066	0.00140236
73	0.184725	0.00141213
74	0.185468	0.00140794
75	0.185309	0.00143276
76	0.185645	0.00140993
77	0.185175	0.00141734
78	5.6762e-06	4.09502e-08
79	0.186119	0.0014694
80	0.183884	0.001487
81	0.182286	0.00152272
82	0.184795	0.00151552
83	0.185897	0.0015473
84	0.186412	0.00155644
85	0.185384	0.00156419
86	0.186606	0.00154598
87	0.186498	0.00155094
88	0.186059	0.00157149
89	0.184136	0.00160967
90	0.184021	0.00160767
91	0.184874	0.00160311
92	0.186974	0.00161475
93	0.184878	0.00163462
94	0.184306	0.00163061
95	0.186491	0.0016707
96	0.184564	0.00163823
97	0.184666	0.00168669
98	0.182899	0.0016814
99	0.182056	0.00172472
100	0.185318	0.0017176
101	3.84057e-06	3.36797e-08
102	0.186812	0.00174975
103	0.18242	0.00176405
104	0.185139	0.00176837
105	0.182526	0.00176522
106	0.186066	0.00176165
107	0.182918	0.00175549
108	0.184626	0.00180699
109	0.183255	0.00183706
110	0.186708	0.00185369
111	0.185909	0.00187444
112	0.184306	0.00183978
113	0.182848	0.00182405
114	0.18518	0.00188572
115	0.182101	0.00187651
116	0.189576	0.00189637
117	0.185452	0.00188997
118	0.186114	0.00191839
119	0.183534	0.00195147
120	0.184775	0.00198145
121	0.185301	0.00199955
122	0.18908	0.00202889
123	0.184107	0.00202812
124	0.185533	0.00205365
125	0.182755	0.00202779
126	0.183323	0.00203247
127	0.186993	0.00210529
128	0.186563	0.0020671
129	2.63244e-06	2.78974e-08
130	2.60408e-06	2.77438e-08
131	0.182827	0.00210668
132	0.186946	0.00213085
133	0.186671	0.00216863
134	0.188557	0.002173
135	0.186264	0.00217527
136	0.187658	0.00218198
137	0.187293	0.00221007
138	0.187862	0.00217456
139	0.187086	0.00221492
140	0.183604	0.00216596
141	0.18663	0.00223911
142	2.30855e-06	2.61128e-08
143	0.182589	0.00221986
144	0.187564	0.00225284
145	0.188662	0.00229581
146	0.189991	0.00227723
147	0.185707	0.00228376
148	0.189988	0.00231321
149	0.187917	0.00227813
150	0.189951	0.00231458
151	0.185081	0.00231165
152	0.186732	0.00229791
153	0.191476	0.00235264
154	0.190334	0.00232766
155	2.05176e-06	2.46226e-08
156	0.18948	0.00236963
157	0.190919	0.00240483
158	0.188794	0.00238599
159	2.03393e-06	2.45212e-08
160	0.187115	0.00239145
161	0.190446	0.00241457
162	0.189961	0.00241457
163	0.190476	0.00242252
164	0.191958	0.00241848
165	0.18762	0.00242137
166	0.191619	0.0024169
